"Action","Action"
"ID","ID"
"Product ID","Product ID"
"Name","Name"
"SKU","SKU"
"Image","Image"
"Purchase Qty","Purchase Qty"
"Are you sure you want to delete this draft purchase order?","Are you sure you want to delete this draft purchase order?"
"Remove","Remove"
"Total Sold","Total Sold"
"Total Sold per Day","Total Sold per Day"
"Available Qty","Available Qty"
"Qty On Order","Qty On Order"
"Supply Needs","Supply Needs"
"Back","Back"
"Delete All Drafts","Delete All Drafts"
"Are you sure you want to delete all draft purchase orders?","Are you sure you want to delete all draft purchase orders?"
"Create Purchase Order","Create Purchase Order"
"Are you sure you want to create pending purchase orders from these drafts?","Are you sure you want to create pending purchase orders from these drafts?"
"Add Product","Add Product"
"Item information","Item information"
"Title","Title"
"File","File"
"Status","Status"
"Content","Content"
"Item Information","Item Information"
"Save Item","Save Item"
"Delete Item","Delete Item"
"Save And Continue Edit","Save And Continue Edit"
"Edit Item ","Edit Item "
"Add Item","Add Item"
"Qty. Ordered/day","Qty. Ordered/day"
"Avail. Qty","Avail. Qty"
"Out-of-stock Date","Out-of-stock Date"
"CSV","CSV"
"XML","XML"
"Qty. sold/day","Qty. sold/day"
"In Purchasing","In Purchasing"
"Total","Total"
"Inventory History","Inventory History"
"Supply Need Forecast","Supply Need Forecast"
"Supply Need","Supply Need"
"AVERAGE","AVERAGE"
"Product has been existed in this draft purchase order.","Product has been existed in this draft purchase order."
"There is no supplier for this product.","There is no supplier for this product."
"Enabled","Enabled"
"Disabled","Disabled"
"Manage Supply Needs","Manage Supply Needs"
"You need to add supplier before using the Supply Needs feature.","You need to add supplier before using the Supply Needs feature."
"Inventory","Inventory"
"Draft Purchase Orders","Draft Purchase Orders"
"There was an existed draft purchase order. Please process it before creating new one","There was an existed draft purchase order. Please process it before creating new one"
"There is no product needed to purchase.","There is no product needed to purchase."
"There is error while creating new draft purchase order.","There is error while creating new draft purchase order."
"Data has been saved.","Data has been saved."
"New purchase orders has been added.","New purchase orders has been added."
"An error has been occurred when adding new purchase orders. Please try again.","An error has been occurred when adding new purchase orders. Please try again."
"An error has been occurred when changing suppliers. Please try again.","An error has been occurred when changing suppliers. Please try again."
"Not found sku: %s","Not found sku: %s"
"Product %s has been added.","Product %s has been added."
"There is error while adding product.","There is error while adding product."
"Product %s has been removed.","Product %s has been removed."
"There is error while removing product.","There is error while removing product."
"Allow Everything","Allow Everything"
"Magestore Extension","Magestore Extension"
"Calculation method for supply needs","Calculation method for supply needs"
"Used to calculate the min/max Qty that needs purchasing more on the Supply Needs Manager page","Used to calculate the min/max Qty that needs purchasing more on the Supply Needs Manager page"
"Select criteria to forecast supply needs","Select criteria to forecast supply needs"
"Base On Sales","Base On Sales"
"Last 7 days","Last 7 days"
"Last 30 days","Last 30 days"
"Last 3 month","Last 3 month"
"Custom Range","Custom Range"
"From","From"
"To","To"
"Forecast Supply Needs To","Forecast Supply Needs To"
"Warehouses","Warehouses"
"Suppliers","Suppliers"
"Show Supply Needs","Show Supply Needs"
"Prepare to create Purchase Order","Prepare to create Purchase Order"
"Currency:","Currency:"
"Some draft purchase orders have been created since %s by %s.","Some draft purchase orders have been created since %s by %s."
"You have to submit them for approval or remove them before creating more draft purchase orders from the supply need forecast.","You have to submit them for approval or remove them before creating more draft purchase orders from the supply need forecast."
"Click here to process","Click here to process"
"Currency Exchange Rate:","Currency Exchange Rate:"
"Purchase Rate","Purchase Rate"
"Define how many percentage of Purchase Qty. suggested by supply needs is going to be converted to purchase orders.
Default value is 100% but you can set a lower or higher value.","Define how many percentage of Purchase Qty. suggested by supply needs is going to be converted to purchase orders.
Default value is 100% but you can set a lower or higher value."
"Save as Draft Purchase Orders","Save as Draft Purchase Orders"
"Update All Purchase Qtys","Update All Purchase Qtys"
"Reset","Reset"
"Wrong date picked","Wrong date picked"
"Invalid selected time. Please choose a current or future date.","Invalid selected time. Please choose a current or future date."
"Some draft purchase orders have been created since %s by %s. You have to submit them for approval or remove them before creating more draft purchase orders from the supply need forecast. Click OK to continue processing.","Some draft purchase orders have been created since %s by %s. You have to submit them for approval or remove them before creating more draft purchase orders from the supply need forecast. Click OK to continue processing."
"Require Product Sku","Require Product Sku"
"Mass choose last purchase Supplier","Mass choose last purchase Supplier"
"Mass choose lowest cost Supplier","Mass choose lowest cost Supplier"
"Product SKU","Product SKU"

